geneID	WT_Lac1	Mut_Lac1	WT_LNnT1	Mut_LNnT1	WT_Lac2	Mut_Lac2	WT_LNnT2	Mut_LNnT2	WT_Lac3	Mut_Lac3	WT_LNnT3	Mut_LNnT3
Blon_1509	8.0000002006708	7.000002173994027	10.999992907762046	6.000002659183261	11.999989906977573	12.000006684557338	7.000009068888481	0.9999997336859019	7.000003110327324	6.000005940315721	4.999998630503536	4.000001508636906
Blon_1510	4.000016405142984	9.000011888796593	1.99999897749669	5.0000100056797265	6.000009928997482	9.999998740776064	9.000022141279208	3.9999997217162346	2.000001320304194	5.00002410222749	3.0000015813293	2.000001155855368
Blon_1511	31.999946620040415	49.0000133640925	33.99984286511708	24.9999857305745	41.00015849533514	65.00001635926387	45.00013421139797	22.00000025964616	22.999928642421548	46.99995075048502	36.999960459175234	19.99993856387002
Blon_1512	8.99996657448619	13.000021811593097	8.999997433922433	9.999973750902686	10.99998421007842	10.99995481944472	7.00000218554747	9.000020586178143	4.999995574628816	11.000000374343813	9.999996051959	4.999997003725683
Blon_1513	5.00000095290683	8.000005429099199	3.0000026492513157	3.0000016883061895	11.00000526315996	15.00001136895227	6.000002990756596	2.9999977977472496	3.0000037376616606	7.999969077808972	4.000000866356963	0.9999988302386338
Blon_1514	0	0	0	0	0	0	0	0	0	0	0	0
Blon_1515	1.9999993271981173	2.0000110758180574	2.000002128724417	1.0000010059045084	1.0000006976451357	6.00001523543811	2.000003341900625	4.000012168344954	2.0000026502210195	1.9999974073898912	1.0000013850425278	0
Blon_1516	3.0000079702076365	3.0000026200536896	2.0000033012819065	2.000003378223991	3.000004111649245	7.0000006269627955	1.0000010304766243	2.0000022176095085	0	2.00000301678844	3.000014524688268	1.0000021685401315
Blon_1517	2.0000017529774774	3.000003533842625	3.999995368894187	8.00000036696207	6.999995316206274	2.0000022431973674	6.000005577006258	5.999998141258589	3.0000019984271677	8.000001909039643	0.9999976630394867	1.999998679920178
Blon_1518	10.999996629013701	21.99996684202143	20.00000095380382	20.00008630350355	15.999997894391376	26.00006233480081	12.000011434798434	15.000004187078954	8.00000220188885	18.000091285973312	10.000000161310124	7.0000020454653225
Blon_1519	12.00000703376063	13.999999435243986	13.000003829846627	4.9999965290184125	9.999989671092887	17.00000571461969	18.99999212317465	8.999998723722674	11.000032319797242	14.999999108283697	7.000002660139766	8.000001114396172
Blon_1520	7.999988626344569	7.000006125555084	19.000023060601393	7.000001253238745	14.000009208408141	17.999963344495377	7.999986463681993	3.0000029322298296	5.000007562273657	12.0000143028964	7.000017686735978	4.999980901991335
Blon_1521	5.000015470488719	14.000004635337232	6.000017569671379	4.000005259988998	12.000025055532815	9.000003949095571	11.999991844193762	10.000007729511506	2.9999989875665767	15.000013053972284	9.000002295186375	3.0000037306896083
Blon_1522	30.999977092731093	36.00002495211437	42.99997824676009	40.000009257936604	61.00001876152942	60.999983660556836	28.00002017313561	30.999992847026014	24.00000121170643	42.999999024028774	19.00001895669886	23.000001182081498
Blon_1523	23.99992590049897	51.999961063375245	37.00006349370083	22.999998063354862	28.000010465734196	58.00005891675462	30.999996311884843	20.000006234943637	29.000044615826198	35.99996362445489	22.000059016663993	18.00002427155441
Blon_1524	702.9979007036656	1446.0031477838145	1060.00299833899	923.0015361191118	910.9963805665744	1545.9975143718316	1068.9981682032264	929.9989583384878	568.9999526127694	1295.9996476970964	605.9983105256657	640.0010037222602
Blon_1525	62.000023116043245	167.99988532794492	142.00008391492295	115.00004522021189	114.00001332799512	136.99994402609283	71.00001463532378	119.99997764701872	26.000009703286594	124.00043242945122	75.00002548410147	52.00002769950975
Blon_1526	238.9997792054133	406.99972120015286	362.9996155264023	355.0004329109415	315.00018951978564	465.9996347233764	344.00004023520154	291.00012139125073	183.00000564328812	388.00037587710904	215.0003498021821	196.00008688656231
Blon_1528	111.00000474802738	157.00020037930963	141.99986356712716	118.99975883314046	174.999940492608	205.9999372929685	139.99987039981605	128.00000870611666	73.99986768843412	149.99983908623116	99.0000508895121	69.99997645060776
Blon_1529	19.000014776963557	20.00002683386636	21.00001420710691	15.000013710445966	23.00002283205403	28.000004749365726	33.00001459693029	24.999998619758102	8.000011572036632	22.000016490107537	12.00000096530496	8.000008325113134
Blon_1530	94.99992323302529	115.99991314137554	128.99996122439032	92.00001149230998	127.99990682436722	142.99984072154712	118.99997100609593	80.00010693554377	61.999930012115605	117.00008670347377	80.00004075982253	53.99997053498999
Blon_1532	15.999983065941677	34.00001208703785	38.00003647463052	30.0000157577683	21.00003291726293	32.99999953758819	31.000019059569908	23.000023325663964	12.000017264200041	27.00002531350955	23.00000450117093	18.99998718414505
Blon_1533	84.99998750441674	110.00003813533259	94.99999865109572	102.00003286418567	116.99997322651734	106.0000532532325	101.00002963590443	91.0000341407131	47.00004732259273	81.999986608649	47.99998271674959	35.00004114908829
Blon_1534	91.00001867368132	125.99997888125768	132.00006426352536	86.99998356397022	125.99996330811163	140.9999316627614	108.00003769839176	91.99992541231639	70.00000772944608	119.00004718609296	74.99998954556366	61.99998806170582
